route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
00002,S,00002_A_S_1254,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1934,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0920,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1600,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0633,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1403,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0611,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1414,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1341,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_2053,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1040,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1720,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0747,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1427,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_2000,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0622,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1833,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0645,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1811,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_0907,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1547,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_2126,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0854,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1827,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0515,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1052,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1822,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1115,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1845,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1014,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1947,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_0640,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_2145,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_0840,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1454,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0546,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1120,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1800,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0848,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1618,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0826,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1614,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1556,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_0707,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1240,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1920,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0947,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1627,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_2204,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0837,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_2048,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0900,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_2026,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1107,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1747,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0410,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1054,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_2027,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0720,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1307,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_2037,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1330,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_0532,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_2100,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1214,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_0734,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0611,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1414,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_2350,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1040,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1654,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0747,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1320,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_2000,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1103,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1833,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1041,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1814,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1811,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_0907,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1440,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_2126,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1147,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1827,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_2325,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1052,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_2300,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1115,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_2237,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1307,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1947,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0614,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1254,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_2225,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0920,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1522,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0633,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1545,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0848,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1800,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_0934,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0826,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1614,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_0600,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1240,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1854,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0947,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1520,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_2204,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1318,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_2048,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1256,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_2014,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_2026,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1107,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1640,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0410,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1347,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_2027,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0537,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1307,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0600,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1330,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_0532,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1507,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_2145,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0814,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1454,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0435,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1120,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1737,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1320,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1952,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1103,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_2015,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1134,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1041,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1814,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_0800,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1440,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_2053,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1147,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1720,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_2325,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1533,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_2300,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1511,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_0627,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_2237,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1307,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1840,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0614,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1547,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_2225,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0752,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1522,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0815,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1545,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_0734,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1707,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_2350,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1014,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1654,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0640,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1854,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0840,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1520,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0548,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1318,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0525,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1334,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1256,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_2014,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1000,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1640,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0707,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1347,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1920,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0537,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1748,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0600,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1726,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_0827,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1507,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_2040,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0814,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1747,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0435,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1007,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1737,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1030,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1800,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_0934,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1907,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_0600,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1214,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_0800,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1414,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_2053,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1040,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1720,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0803,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1533,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0741,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1534,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1511,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_0627,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1200,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1840,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0907,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1547,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_2126,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0752,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_2003,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0815,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1941,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1027,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1707,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_2246,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1014,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1947,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0640,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1222,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1952,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1245,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_0455,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_2015,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1134,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_2107,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0525,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1334,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_2310,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1000,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1614,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0707,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1240,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1920,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1018,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1748,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0956,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1734,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1726,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_0827,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1400,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_2040,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1107,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1747,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_2350,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1007,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_2215,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1030,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_2157,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1227,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1907,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0532,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1214,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_2145,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0840,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1437,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0548,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1500,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_0654,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0803,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1715,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_0854,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0741,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1534,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_0515,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1200,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1814,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_0907,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1440,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_2126,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1233,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_2003,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1211,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1934,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1941,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1027,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1600,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_2246,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_1307,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1947,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0450,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1222,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_0510,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1245,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_0455,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_1427,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_2107,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_0734,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1414,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,S,00002_A_S_2350,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1040,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1652,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,S,00002_B_S_1240,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1907,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_1018,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,RD,00002_A_RD_1930,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_A_N_1054,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,RD,00002_B_RD_0956,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_B_N_1734,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
00002,N,00002_A_N_0720,Pristanište,,0,,00002_direction_A_osnovna_linija_A,0
00002,N,00002_B_N_1400,Pristanište,,1,,00002_direction_B_osnovna_linija_B,0
